688	25543
688	33007
688	34612
688	35133
688	35943
688	48716
688	72477
688	72483
688	72486
688	74711
688	77345
688	86474
688	101854
688	101886
688	101904
688	101971
688	102740
688	102741
688	102777
688	102832
688	102849
689	5479
689	7300
689	7540
689	7700
689	7804
689	7834
689	9832
689	9875
689	35476
689	72482
689	72483
689	86474
689	104801
704	8803
712	832
712	839
712	5576
712	7080
712	7666
712	7681
712	8494
712	24777
712	72483
712	118482
712	118542
719	880
719	1122
719	1274
719	5557
719	6784
719	6786
719	7467
719	8050
719	8511
719	32483
719	35943
719	36090
719	86462
719	118482
719	120711
719	120978
720	721
720	737
720	909
720	1042
720	1082
720	1235
720	1503
720	7079
720	7180
720	7181
720	8803
720	8881
720	10615
720	24347
720	121748
721	1503
721	24340
737	739
737	886
737	1042
737	1235
737	1503
737	7869
737	24339
737	25458
737	48680
737	126144
739	925
739	995
739	1042
739	1122
739	1169
739	1178
739	1235
739	1266
739	1300
739	5606
739	5634
739	24339
747	5479
747	6968
747	7053
747	7141
747	7179
747	10808
747	35830
748	832
748	885
748	909
748	914
748	915
748	916
748	917
748	948
748	6736
748	7239
748	8307
748	48716
763	764
763	766
763	839
763	910
763	916
763	1024
763	1025
763	1042
763	1092
763	1193
763	1235
763	5386
763	5529
763	5614
763	6758
763	6760
763	7080
763	7184
763	7185
763	7201
763	7239
763	7290
763	7428
763	7445
763	7505
763	7506
763	7554
763	7625
763	7747
763	7893
763	7901
763	8300
763	8301
763	8514
763	8986
763	9982
763	10520
763	10523
763	10532
763	10544
763	10635
763	10795
763	24022
763	24340
763	24912
763	24913
763	25458
763	25460
763	25461
763	25487
763	25503
763	25521
763	25543
763	25550
763	25557
763	25768
763	26417
763	35327
763	48599
763	48604
763	48680
763	48716
763	58277
763	58282
763	58399
763	58472
763	72477
763	72482
763	101971
763	112680
763	156787
763	156809
763	156832
763	156887
763	157214
763	157976
764	766
764	832
764	864
764	868
764	875
764	885
764	916
764	928
764	948
764	1025
764	1082
764	1089
764	1121
764	5529
764	5596
764	6636
764	6736
764	7201
764	7239
764	7290
764	7505
764	7625
764	7750
764	7869
764	8102
764	8514
764	8827
764	9978
764	9979
764	9982
764	10795
764	10796
764	24022
764	24327
764	24339
764	24912
764	24913
764	25458
764	25460
764	25461
764	25503
764	25521
764	25543
764	25550
764	25557
764	26417
764	35943
764	48680
764	58277
764	72477
764	72706
764	74711
764	156809
764	158897
766	839
766	6974
766	7201
766	7239
766	7332
766	7439
766	9978
766	10070
766	10795
766	24340
766	24913
766	25461
766	25487
766	25521
766	25543
766	25557
766	25768
766	26417
766	35948
766	72477
766	72482
766	156809
766	162102
768	149419
768	164375
811	1082
811	7080
811	7183
811	7595
811	7869
811	35133
832	839
832	860
832	863
832	864
832	866
832	868
832	875
832	880
832	881
832	885
832	886
832	909
832	914
832	916
832	919
832	921
832	925
832	928
832	929
832	948
832	995
832	1024
832	1077
832	1121
832	1125
832	1145
832	1193
832	1300
832	5386
832	5479
832	5513
832	5633
832	6625
832	6680
832	6736
832	6974
832	6977
832	7073
832	7121
832	7180
832	7181
832	7290
832	7299
832	7301
832	7697
832	7699
832	7747
832	7834
832	7869
832	7901
832	8212
832	8371
832	8472
832	8548
832	8846
832	9875
832	10071
832	10072
832	10076
832	10077
832	10615
832	10796
832	10857
832	20048
832	24328
832	24337
832	24340
832	24777
832	24912
832	25503
832	25521
832	25557
832	35943
832	48599
832	48680
832	72481
832	72482
832	72486
832	72523
832	72537
832	72706
832	86474
832	149153
832	198809
832	198940
839	860
839	863
839	864
839	866
839	868
839	875
839	880
839	881
839	885
839	909
839	914
839	915
839	916
839	917
839	919
839	921
839	925
839	928
839	929
839	948
839	995
839	1024
839	1121
839	1125
839	1145
839	1193
839	5386
839	5513
839	5527
839	5596
839	5634
839	5635
839	5731
839	6625
839	6681
839	6736
839	6890
839	6909
839	6974
839	6976
839	7121
839	7290
839	7299
839	7466
839	7625
839	7699
839	7748
839	7750
839	7834
839	7901
839	7925
839	7932
839	7933
839	8080
839	8301
839	8307
839	8371
839	8472
839	8548
839	8881
839	9044
839	24777
839	24912
839	25768
839	34217
839	35065
839	35948
839	48766
839	58399
839	72481
839	72537
839	72706
839	156887
839	201098
839	202020
860	863
860	864
860	866
860	868
860	875
860	880
860	881
860	885
860	909
860	914
860	915
860	916
860	917
860	919
860	921
860	928
860	929
860	948
860	1082
860	1121
860	1125
860	5386
860	5513
860	5527
860	5635
860	6625
860	6890
860	6891
860	6912
860	6974
860	7121
860	7290
860	7301
860	7699
860	7834
860	7901
860	7925
860	8472
860	24777
860	25503
860	35840
860	48599
860	72481
860	74635
860	203674
863	864
863	866
863	875
863	881
863	885
863	909
863	910
863	914
863	915
863	916
863	917
863	919
863	921
863	925
863	928
863	929
863	948
863	1024
863	1121
863	5527
863	6890
863	7181
863	7300
863	7699
863	7834
863	7925
863	8102
863	24344
863	24777
863	72481
863	74711
864	866
864	868
864	875
864	880
864	885
864	909
864	914
864	915
864	916
864	917
864	919
864	921
864	925
864	928
864	948
864	1024
864	1082
864	1121
864	1125
864	1145
864	5386
864	5513
864	5527
864	5576
864	5596
864	5634
864	6736
864	6890
864	7290
864	7299
864	7625
864	7697
864	7699
864	7805
864	7869
864	7925
864	7932
864	7933
864	8307
864	8827
864	9044
864	9051
864	10082
864	10139
864	24328
864	24777
864	25557
864	48599
864	72481
864	72483
864	72486
864	72523
864	120978
864	156583
864	206273
864	206300
866	868
866	875
866	880
866	881
866	885
866	909
866	910
866	914
866	915
866	916
866	917
866	919
866	921
866	925
866	928
866	929
866	948
866	995
866	1121
866	1145
866	1193
866	5386
866	5513
866	5527
866	5569
866	5596
866	5634
866	5635
866	6601
866	6736
866	6976
866	6977
866	7239
866	7290
866	7301
866	7699
866	7748
866	7834
866	7901
866	8371
866	9041
866	9044
866	10082
866	24340
866	24777
866	25461
866	25550
866	25557
866	25768
866	34217
866	35169
866	58399
866	201098
866	207125
866	207126
866	207127
868	875
868	909
868	915
868	925
868	929
868	995
868	1025
868	1082
868	1193
868	5386
868	5513
868	5606
868	5634
868	5635
868	6736
868	6958
868	7171
868	7290
868	7299
868	7697
868	7750
868	7901
868	8371
868	8515
868	10338
868	10968
868	24337
868	24347
868	24912
868	35943
868	60605
868	72477
868	120978
868	156809
868	208045
875	880
875	881
875	885
875	909
875	915
875	917
875	925
875	928
875	929
875	948
875	1121
875	1122
875	1193
875	1265
875	1300
875	5386
875	5513
875	5527
875	5596
875	5601
875	6625
875	6890
875	7121
875	7299
875	7301
875	7399
875	7697
875	7699
875	7748
875	7834
875	7869
875	7925
875	8371
875	8472
875	9051
875	10076
875	10338
875	24913
875	35851
875	35948
875	72481
875	72537
875	101886
875	202020
880	881
880	885
880	886
880	909
880	910
880	914
880	915
880	916
880	917
880	919
880	921
880	925
880	928
880	929
880	948
880	995
880	1024
880	1082
880	1145
880	1193
880	5386
880	5527
880	5529
880	5633
880	6601
880	6681
880	6696
880	6908
880	6913
880	7121
880	7170
880	7290
880	7699
880	7834
880	8308
880	9978
880	24328
880	48599
880	203674
881	885
881	909
881	910
881	914
881	915
881	916
881	917
881	919
881	921
881	925
881	928
881	929
881	948
881	1024
881	5386
881	5513
881	5527
881	5529
881	5576
881	5596
881	6890
881	6891
881	6908
881	7121
881	7171
881	7301
881	7699
881	7834
881	8307
881	9044
881	10076
881	24777
881	35133
881	72481
881	74635
881	169093
881	214258
885	909
885	914
885	915
885	916
885	917
885	919
885	921
885	925
885	928
885	929
885	948
885	1077
885	1082
885	1092
885	1121
885	1145
885	1300
885	5386
885	5513
885	5527
885	6625
885	6700
885	6786
885	6909
885	6974
885	6975
885	6976
885	7053
885	7062
885	7290
885	7400
885	7699
885	7834
885	7925
885	7932
885	7933
885	8371
885	8472
885	9043
885	9979
885	10071
885	10796
885	24340
885	24777
885	24912
885	25461
885	35133
885	72481
885	72537
885	74635
885	100921
885	101971
885	156583
886	910
886	915
886	916
886	917
886	919
886	1039
886	1077
886	1082
886	1089
886	1092
886	1121
886	1125
886	5557
886	5576
886	5601
886	5624
886	6681
886	6714
886	6908
886	6909
886	6913
886	7059
886	7080
886	7162
886	7201
886	7239
886	7595
886	7625
886	7805
886	8371
886	10796
886	24223
886	24397
886	25768
886	36032
886	58399
886	60470
886	101886
886	102740
886	102741
886	120711
886	198809
886	202501
886	218207
909	948
909	1042
909	1121
909	1193
909	1212
909	5386
909	5513
909	5527
909	5576
909	6625
909	6636
909	6959
909	6974
909	6975
909	6976
909	6977
909	7059
909	7180
909	7290
909	7301
909	7699
909	7834
909	7869
909	7925
909	7932
909	7933
909	8259
909	8371
909	8439
909	8472
909	8515
909	10076
909	10082
909	10795
909	10857
909	10968
909	24223
909	24339
909	25458
909	72481
909	72482
909	72520
909	72523
909	72537
909	72706
909	86491
909	101904
910	917
910	925
910	928
910	995
910	1039
910	1092
910	1125
910	1193
910	1500
910	5386
910	5596
910	5802
910	6700
910	6762
910	6959
910	6976
910	6977
910	7047
910	7053
910	7535
910	7560
910	7561
910	7747
910	7750
910	7754
910	7834
910	7869
910	7933
910	8003
910	8080
910	8085
910	8300
910	8301
910	8305
910	8307
910	8310
910	8371
910	8514
910	8803
910	8881
910	9041
910	9044
910	9852
910	10131
910	10811
910	24223
910	24912
910	25461
910	25557
910	32483
910	33007
910	35327
910	48766
910	58277
910	58282
910	58379
910	58399
910	58472
910	60470
910	72477
910	72482
910	120711
910	149418
910	156583
910	156787
910	156809
910	169123
910	207127
910	207941
910	221614
910	221616
910	221830
914	915
914	916
914	917
914	919
914	921
914	928
914	995
914	1121
914	1125
914	1145
914	1193
914	1265
914	5386
914	5513
914	5527
914	5596
914	6625
914	6974
914	6975
914	7201
914	7290
914	7301
914	7834
914	7925
914	7932
914	7933
914	8307
914	8472
914	24337
914	34217
914	36032
914	72481
914	72537
914	102741
914	112680
914	120711
914	169126
914	202020
914	218207
915	916
915	917
915	921
915	925
915	928
915	948
915	1121
915	1125
915	1145
915	1178
915	5386
915	5513
915	5527
915	5634
915	6625
915	6912
915	6913
915	6974
915	6975
915	7201
915	7290
915	7625
915	7697
915	7834
915	7925
915	7932
915	7933
915	8307
915	8472
915	9875
915	10796
915	24022
915	24340
915	25768
915	33007
915	36032
915	48604
915	72481
915	72537
915	86462
916	917
916	919
916	921
916	948
916	1064
916	1082
916	1121
916	1122
916	1125
916	1145
916	1300
916	5386
916	5513
916	5527
916	5596
916	6625
916	6700
916	6912
916	6913
916	6974
916	6975
916	7290
916	7299
916	7558
916	7697
916	7834
916	7901
916	7925
916	7932
916	7933
916	8472
916	8512
916	24328
916	24397
916	25521
916	35476
916	72481
916	72537
916	102740
917	919
917	925
917	928
917	1025
917	1089
917	1121
917	1125
917	1145
917	1183
917	5386
917	5513
917	5527
917	5596
917	5634
917	6625
917	6909
917	6974
917	6975
917	6977
917	7290
917	7301
917	7748
917	7834
917	7925
917	7932
917	7933
917	7989
917	8102
917	8472
917	8512
917	24397
917	24912
917	24913
917	25557
917	25768
917	58399
917	58472
917	72481
917	72537
917	149418
917	156583
917	202020
919	921
919	948
919	1082
919	1121
919	1125
919	1145
919	1183
919	5386
919	5513
919	5527
919	5596
919	6625
919	6974
919	6975
919	7062
919	7290
919	7299
919	7301
919	7561
919	7804
919	7834
919	7925
919	7932
919	7933
919	8472
919	24337
919	24340
919	24397
919	35065
919	35702
919	72481
919	72482
919	72537
919	198809
919	202020
921	928
921	948
921	995
921	1082
921	1121
921	1125
921	1145
921	1265
921	1266
921	5386
921	5513
921	5527
921	5596
921	5624
921	5634
921	6625
921	6912
921	6974
921	6975
921	7201
921	7290
921	7697
921	7834
921	7884
921	7925
921	7932
921	7933
921	8307
921	8472
921	10076
921	24337
921	35702
921	35948
921	48607
921	72481
921	72537
921	104801
921	169114
921	202020
925	928
925	929
925	995
925	1024
925	1039
925	1082
925	1089
925	1121
925	1145
925	1193
925	1266
925	1274
925	5386
925	5513
925	5529
925	5634
925	5635
925	6625
925	6681
925	6912
925	6974
925	7121
925	7239
925	7290
925	7466
925	7625
925	7748
925	7750
925	7834
925	7925
925	7932
925	7933
925	8307
925	8472
925	8805
925	9044
925	10519
925	24337
925	25768
925	35133
925	36032
925	72481
925	72486
925	72537
925	149153
925	201128
925	202020
925	202491
928	929
928	995
928	1024
928	1025
928	1064
928	1082
928	1089
928	1121
928	1125
928	1145
928	1178
928	1193
928	5386
928	5513
928	5527
928	5557
928	5576
928	5596
928	5633
928	5634
928	5635
928	6625
928	6736
928	6908
928	6913
928	6974
928	6975
928	7014
928	7121
928	7171
928	7290
928	7299
928	7301
928	7400
928	7625
928	7697
928	7748
928	7750
928	7805
928	7834
928	7835
928	7925
928	7932
928	7933
928	8307
928	8472
928	9044
928	9902
928	10082
928	10207
928	10796
928	25543
928	25557
928	36032
928	72481
928	72486
928	72537
928	74635
928	198809
928	203674
928	214258
928	223601
929	995
929	1121
929	1145
929	1193
929	5513
929	5527
929	5576
929	5596
929	5634
929	5635
929	6625
929	6976
929	7299
929	7301
929	7402
929	7697
929	7748
929	7834
929	7932
929	7933
929	8301
929	8307
929	8371
929	8472
929	8881
929	9044
929	48766
929	72537
929	74711
929	201098
948	1077
948	1121
948	1145
948	5386
948	5513
948	5527
948	5601
948	6625
948	6688
948	6700
948	6890
948	6909
948	6974
948	6975
948	6976
948	7290
948	7400
948	7625
948	7834
948	7869
948	7925
948	7932
948	7933
948	8371
948	8472
948	24397
948	24912
948	60605
948	72481
948	72537
948	101886
948	156583
948	202501
948	226567
995	1024
995	1082
995	1178
995	1193
995	5386
995	5527
995	5576
995	5606
995	5634
995	5635
995	6687
995	6759
995	6977
995	7170
995	7290
995	7748
995	7750
995	7754
995	7834
995	7869
995	7901
995	7902
995	7960
995	8803
995	9041
995	9044
995	10810
995	25543
995	25550
995	25768
995	35476
995	58399
995	102740
995	207127
1024	1039
1024	1121
1024	1122
1024	1274
1024	1300
1024	5386
1024	5527
1024	5529
1024	5634
1024	5635
1024	6600
1024	6601
1024	6736
1024	6890
1024	6909
1024	6912
1024	6974
1024	6976
1024	7053
1024	7121
1024	7171
1024	7290
1024	7570
1024	7805
1024	7834
1024	8083
1024	8102
1024	8259
1024	8306
1024	9978
1024	10131
1024	10207
1024	10494
1024	10676
1024	10823
1024	10968
1024	24912
1024	32483
1024	33007
1024	35840
1024	35851
1024	36032
1024	48599
1024	48604
1024	48607
1024	48680
1024	58399
1024	72481
1024	72486
1024	72537
1024	74635
1024	104801
1024	112834
1024	125397
1024	149418
1024	149425
1024	198809
1024	226692
1025	1125
1025	6714
1025	7048
1025	7201
1025	7239
1025	7446
1025	7575
1025	7576
1025	7989
1025	8020
1025	8302
1025	9852
1025	9978
1025	10795
1025	24913
1025	25460
1025	25543
1025	25550
1025	25557
1025	26417
1025	35327
1025	35943
1025	58399
1025	72477
1025	72482
1025	77345
1025	86491
1025	89294
1025	102832
1025	156809
1025	169066
1039	1064
1039	1122
1039	1169
1039	1178
1039	1266
1039	1274
1039	1298
1039	1300
1039	5569
1039	5596
1039	5606
1039	5624
1039	5634
1039	6736
1039	6968
1039	6969
1039	7039
1039	7040
1039	7041
1039	7042
1039	7043
1039	7045
1039	7046
1039	7047
1039	7048
1039	7049
1039	7050
1039	7053
1039	7054
1039	7058
1039	7170
1039	7171
1039	7172
1039	7283
1039	7285
1039	7428
1039	7560
1039	7561
1039	7562
1039	7563
1039	7564
1039	7565
1039	7566
1039	7567
1039	7568
1039	7569
1039	7570
1039	7571
1039	7572
1039	7573
1039	7574
1039	7607
1039	7608
1039	7625
1039	7641
1039	7642
1039	7643
1039	7644
1039	7645
1039	7646
1039	7647
1039	7648
1039	7649
1039	7650
1039	7654
1039	7655
1039	7656
1039	7713
1039	7714
1039	7804
1039	7876
1039	7877
1039	7878
1039	7884
1039	7885
1039	7886
1039	7887
1039	7888
1039	7890
1039	7892
1039	8024
1039	8083
1039	8102
1039	8144
1039	8439
1039	8443
1039	8494
1039	8495
1039	8496
1039	8497
1039	8498
1039	8548
1039	8788
1039	8789
1039	8791
1039	8806
1039	8809
1039	8864
1039	9902
1039	9904
1039	10057
1039	10082
1039	10084
1039	10131
1039	10368
1039	10485
1039	10487
1039	10505
1039	10520
1039	10522
1039	10523
1039	10524
1039	10525
1039	10532
1039	10535
1039	10544
1039	10806
1039	10808
1039	10810
1039	10811
1039	10812
1039	10815
1039	10816
1039	10821
1039	10823
1039	10824
1039	10825
1039	24344
1039	24397
1039	35169
1039	35476
1039	35702
1039	35943
1039	35948
1039	36032
1039	48599
1039	58379
1039	58472
1039	60470
1039	60605
1039	72486
1039	72520
1039	86491
1039	104801
1039	149153
1039	149425
1039	169050
1039	169051
1039	169052
1039	169054
1039	169055
1039	169059
1039	169065
1039	169066
1039	169069
1039	169085
1039	169093
1039	169098
1039	169099
1039	169103
1039	169104
1039	169111
1039	169114
1039	169121
1039	169123
1039	169126
1039	169163
1039	169167
1039	169168
1039	169171
1039	169183
1039	169185
1039	169206
1039	169312
1039	169313
1039	169320
1039	169353
1039	169370
1039	169380
1039	198809
1039	228988
1039	229112
1039	231089
1039	231090
1039	231104
1039	234209
1039	234374
1039	234398
1039	234705
1039	234719
1039	234851
1039	234871
1039	234894
1039	234913
1039	234914
1039	235229
1039	235255
1039	240033
1039	240041
1039	240042
1039	240464
1042	1082
1042	1169
1042	1178
1042	1235
1042	1503
1042	5529
1042	5606
1042	7180
1042	7804
1042	8515
1042	9913
1042	10082
1042	24344
1042	25458
1042	36032
1042	58379
1042	58472
1042	72486
1042	104801
1042	149153
1042	149418
1042	149419
1042	169093
1042	198809
1064	1122
1064	1265
1064	1266
1064	1274
1064	6636
1064	6786
1064	6958
1064	7047
1064	7067
1064	7170
1064	7239
1064	7300
1064	7399
1064	7424
1064	7625
1064	7725
1064	7869
1064	8019
1064	8050
1064	8259
1064	8806
1064	9979
1064	10082
1064	10544
1064	10604
1064	10824
1064	10968
1064	35133
1064	35948
1064	36032
1064	58399
1064	60470
1064	120711
1064	156583
1064	167031
1064	169066
1064	169093
1064	169111
1064	169163
1064	169167
1064	198809
1064	226092
1064	227085
1064	234913
1064	257154
1064	257233
1077	1121
1077	1122
1077	1125
1077	1178
1077	1300
1077	5386
1077	5601
1077	5633
1077	6705
1077	6909
1077	6912
1077	7059
1077	7290
1077	7439
1077	7445
1077	7540
1077	7625
1077	7834
1077	8164
1077	8166
1077	8311
1077	8312
1077	8516
1077	9875
1077	10198
1077	10857
1077	24327
1077	24328
1077	24340
1077	24397
1077	60605
1077	156583
1077	223225
1082	1089
1082	1125
1082	1145
1082	1169
1082	1183
1082	1193
1082	1212
1082	1503
1082	5576
1082	5634
1082	6625
1082	6758
1082	6760
1082	6909
1082	6919
1082	7042
1082	7043
1082	7053
1082	7080
1082	7290
1082	7400
1082	7625
1082	7834
1082	7869
1082	7887
1082	7888
1082	8310
1082	8371
1082	8807
1082	8864
1082	8881
1082	9046
1082	9048
1082	10376
1082	10463
1082	10519
1082	10531
1082	10532
1082	10796
1082	24223
1082	24337
1082	25458
1082	25557
1082	35065
1082	35133
1082	35476
1082	35851
1082	48604
1082	72481
1082	72520
1082	77345
1082	102832
1082	120711
1082	156583
1082	169059
1082	214258
1082	221614
1082	227515
1082	258799
1082	258800
1082	258903
1082	259035
1089	1092
1089	1125
1089	1178
1089	5513
1089	5527
1089	5576
1089	6625
1089	6636
1089	6686
1089	6688
1089	6759
1089	7053
1089	7201
1089	7239
1089	7290
1089	7399
1089	7439
1089	7445
1089	7561
1089	7805
1089	8301
1089	10795
1089	10796
1089	24327
1089	24347
1089	24913
1089	25521
1089	25543
1089	25550
1089	25768
1089	35133
1089	35943
1089	48607
1089	48680
1089	58399
1089	156809
1089	157214
1089	201128
1092	5386
1092	5596
1092	7058
1092	7080
1092	7170
1092	7239
1092	7290
1092	7446
1092	7561
1092	7625
1092	7679
1092	7700
1092	7885
1092	8881
1092	10796
1092	24913
1092	25521
1092	25543
1092	25550
1092	58277
1092	58399
1092	58472
1092	72477
1092	72482
1092	86491
1092	156809
1121	5386
1121	5513
1121	5596
1121	5635
1121	6890
1121	6891
1121	6974
1121	7399
1121	7834
1121	7925
1121	7933
1121	8307
1121	8890
1121	10198
1121	10338
1121	24328
1121	24777
1121	72483
1121	156583
1121	206273
1121	206300
1122	1169
1122	1178
1122	1235
1122	1266
1122	1274
1122	1298
1122	1300
1122	5569
1122	5606
1122	5633
1122	6601
1122	6681
1122	6959
1122	6968
1122	7039
1122	7040
1122	7041
1122	7042
1122	7043
1122	7045
1122	7046
1122	7047
1122	7048
1122	7049
1122	7050
1122	7053
1122	7054
1122	7058
1122	7061
1122	7062
1122	7170
1122	7171
1122	7283
1122	7285
1122	7560
1122	7561
1122	7562
1122	7565
1122	7566
1122	7567
1122	7568
1122	7569
1122	7570
1122	7572
1122	7573
1122	7607
1122	7608
1122	7641
1122	7642
1122	7643
1122	7644
1122	7645
1122	7646
1122	7647
1122	7648
1122	7649
1122	7650
1122	7654
1122	7656
1122	7713
1122	7714
1122	7804
1122	7834
1122	7877
1122	7878
1122	7884
1122	7887
1122	7888
1122	7889
1122	7890
1122	7891
1122	7892
1122	8024
1122	8025
1122	8083
1122	8144
1122	8439
1122	8443
1122	8494
1122	8495
1122	8496
1122	8548
1122	8788
1122	8789
1122	8806
1122	8809
1122	8864
1122	9904
1122	10082
1122	10084
1122	10131
1122	10485
1122	10487
1122	10505
1122	10522
1122	10524
1122	10532
1122	10810
1122	10811
1122	10812
1122	10815
1122	10816
1122	10821
1122	10823
1122	10824
1122	10825
1122	24344
1122	35476
1122	35948
1122	48599
1122	48680
1122	60470
1122	60605
1122	72520
1122	74711
1122	86491
1122	104801
1122	149153
1122	149425
1122	156583
1122	169050
1122	169051
1122	169052
1122	169054
1122	169055
1122	169059
1122	169065
1122	169066
1122	169069
1122	169085
1122	169093
1122	169098
1122	169099
1122	169103
1122	169104
1122	169111
1122	169114
1122	169121
1122	169123
1122	169126
1122	169152
1122	169163
1122	169167
1122	169168
1122	169171
1122	169183
1122	169185
1122	169206
1122	169313
1122	169320
1122	169325
1122	169353
1122	169370
1122	169380
1122	228988
1122	231089
1122	231090
1122	231104
1122	234398
1122	234851
1122	234871
1122	234894
1122	235229
1122	235255
1125	1183
1125	5386
1125	5576
1125	5634
1125	6681
1125	6912
1125	6913
1125	6958
1125	6974
1125	7059
1125	7155
1125	7161
1125	7595
1125	7750
1125	7834
1125	7869
1125	8300
1125	10796
1125	24397
1125	25768
1125	35476
1125	36032
1125	72477
1125	72481
1125	101886
1125	102740
1125	149153
1125	156583
1125	169098
1125	198809
1125	221616
1125	226092
1125	256266
1145	5513
1145	6909
1145	7834
1145	7889
1145	7890
1145	9044
1145	10615
1145	201128
1169	1178
